"","bootstrap1","bootstrap2","bootstrap3","bootstrap4","bootstrap5"
"result.1032",172.223342242592,142.711075252677,159.844408541538,171.213958513705,183.607497779012
"result.1033",102.442586109636,150.028498763926,155.650462701704,140.963252389252,142.087298801897
"result.1034",156.987383644553,116.454205777491,128.006521193456,134.151866091536,178.407585089689
"result.1035",168.413503533432,135.206209125306,159.228399187051,136.683697416395,136.706727891087
"result.1036",169.663537853181,161.839494649215,131.382201303654,125.238119223332,159.336994065273
"result.1037",160.468773171143,147.05784555566,147.286850109958,182.820895950546,150.197687786115
"result.1038",160.092310729942,114.782989313048,121.54475779665,152.639424690484,181.248819179052
"result.1039",165.440844565953,142.003504407676,127.956624519932,163.678909507997,176.872138594799
"result.1040",159.296314597186,118.774784713871,168.80314670765,161.605133559909,151.808310784386
"result.1041",157.409608516551,153.395378830875,167.216231403705,133.993471558016,174.356964132739
"result.1042",141.948747247946,142.60673837457,159.738146815068,167.170998238777,169.847632980938
"result.1043",139.908256871214,157.898985784792,127.782132743942,168.841916254261,160.496801960265
"result.1044",169.28499584103,158.158021618697,137.885708525037,151.780208097603,137.401053631561
"result.1045",149.050760499904,148.814075218458,144.947107048747,113.844078970773,157.882627343405
"result.1046",147.575484442669,159.114508482507,190.991098366377,162.157397049271,146.439342556352
"result.1047",162.671169515747,173.150065192196,143.177302230942,107.922390478197,177.721595303709
"result.1048",145.394953551025,167.807310056275,134.552557867758,146.164119153844,159.929631619667
"result.1049",146.316759890892,145.903634365637,159.576071651755,179.977678869485,133.783711885373
"result.1050",175.886514065112,138.078217111951,166.134287554254,151.149014172452,144.771028505401
"result.1051",176.210200618153,163.752422680625,97.5794876006598,146.337178936158,163.225227580068
"result.1052",123.664614735921,118.208685336026,129.513043031366,139.671833732041,155.571901188003
"result.1053",170.782836476458,146.360263802488,142.693211191485,158.253594433325,189.663621638475
"result.1054",161.922508131382,157.104703591339,127.212831887809,126.577873802353,154.077713633598
"result.1055",164.879614561542,151.224285723594,163.213166664156,182.502458225652,141.988198570254
"result.1056",145.767499181299,119.040258219592,135.287297249029,149.246382882177,158.181328453635
"result.1057",160.249921440419,138.439188414082,165.702215588538,152.447311710822,165.473670012001
"result.1058",182.689206287381,128.238467645542,167.646759055233,155.945242595348,137.020172221082
"result.1059",153.284258078691,130.214056987708,143.087061362221,103.644581977066,159.577325964371
"result.1060",140.604678790358,152.926875595921,114.758372789304,132.474931197263,150.692891841519
"result.1061",126.386411151534,151.906752214293,140.457343507301,101.692617983151,186.922211577507
"result.1062",197.091430369329,154.093592180535,143.709581556085,136.874404311636,152.236906937977
"result.1063",124.076713194137,141.501547316625,131.339510509004,163.892283815283,173.208586007288
"result.1064",156.109039987917,109.895405110781,118.973445066304,170.270948551769,132.680958332186
"result.1065",165.177385991986,162.728701102093,127.407524827375,153.616285539479,153.510583024715
"result.1066",174.876085466358,131.318076068696,128.598697034501,138.866354320282,140.760603094056
"result.1067",153.935573378946,168.73360244579,135.211223151465,149.336695226442,175.371815515205
"result.1068",150.282423738046,134.289492135633,150.806034193149,134.29573693566,139.265204342679
"result.1069",150.015964654809,125.960077347624,172.291386556717,179.717157714526,162.577994444571
"result.1070",120.469499350631,142.920920632315,179.618110896251,148.507933816961,169.38198305014
"result.1071",154.049579359944,144.747721828732,143.71746022124,148.803678422802,170.84636812264
"result.1072",139.778608030212,138.485631168226,118.477220002842,121.54252246922,172.453247915475
"result.1073",190.745230851483,151.521415392358,141.700561149409,152.951572690559,169.137087400791
"result.1074",173.367590145566,152.651508895214,149.687985610263,170.705561869996,147.120861370724
"result.1075",165.967695329446,149.455798464663,142.624436811892,140.911557339867,175.151271454912
"result.1076",147.687341595113,140.162485072043,159.722615295007,148.629638503998,152.213107146931
"result.1077",146.14522171768,139.117058961887,151.294347533894,153.088576940558,157.71312920873
"result.1078",179.541337953593,146.720808734518,140.169884294474,171.737242137968,154.634345080018
"result.1079",151.906280605488,155.752111963103,126.437148485335,167.151787294075,159.60246438791
"result.1080",160.289669417583,144.503878052217,136.358481559744,162.895412320236,179.543277243289
"result.1081",172.761161919165,147.647673132269,163.41272578962,139.817812640135,172.903370539973
"result.1082",185.072491958185,152.756912143398,155.631902674966,174.11386062383,174.402961520214
"result.1083",179.176009267875,149.68803892565,140.448701939626,153.34028934303,127.244654883472
"result.1084",178.232492507481,137.680127289775,142.954062099981,163.963196033271,183.490657598332
"result.1085",126.794922523559,170.035432252798,173.826161949651,148.193689098,198.20024644863
"result.1086",156.49513424389,120.620134418227,140.979942178315,139.600964971854,174.990164087429
"result.1087",166.872597315442,128.36129407731,175.304916720033,166.919785578667,170.823779027662
"result.1088",143.542151031394,100.305137738939,159.075956662595,169.348384881365,135.530049286663
"result.1089",137.836429242584,114.451696099577,135.097040342284,155.586028181739,122.482149305736
"result.1090",170.412393226558,158.466990399969,127.320048719902,158.622663768469,181.588627477435
"result.1091",164.111893606979,165.429407186718,112.470005333703,138.182244567428,115.008771959292
"result.1092",205.349341127323,120.010381544037,145.882599605826,141.875593240254,142.550329004502
"result.1093",192.449678263589,121.078685607435,143.444580243142,162.683295813261,202.943877893315
"result.1094",145.967186081715,125.483853674019,153.181637012872,151.578016134159,139.04754976506
"result.1095",143.794553656672,106.875448393816,156.093708898115,146.291258780432,142.17063263469
"result.1096",149.70433157918,160.456175120889,129.937998706295,126.930144767359,180.203583368987
"result.1097",161.514691408489,169.049152135032,137.415720086186,150.207816851817,163.679248553822
"result.1098",146.898033362544,163.027453179655,135.861220568458,154.325833801904,193.893807141987
"result.1099",136.57399979942,156.765436178288,175.623750223503,156.437388392172,160.180688445921
"result.1100",147.459248473894,130.373855482748,129.091488687564,136.883359114912,140.827359126574
"result.1101",165.40264722233,122.440733872646,155.017272458262,169.123974146817,164.797280770412
"result.1102",152.965417931024,145.622790509669,135.580670555482,147.403868451399,154.020972412986
"result.1103",157.222748708007,139.197206591982,173.035739017625,158.622663768469,163.86022393611
"result.1104",206.469890238082,190.237933332699,134.124851247095,153.3644401433,164.022793644755
"result.1105",165.261729966226,158.650693466659,131.710027852598,167.84827588178,181.061112713771
"result.1106",161.609142717711,163.899069396521,164.836718286949,152.06604854468,145.862939002741
"result.1107",174.229415423458,145.51917634726,174.988665708745,142.382326328823,114.552732967034
"result.1108",171.724430269666,127.090487621167,123.126687492681,161.755870845127,150.403757974742
"result.1109",133.810142484784,112.88267963065,150.329106014453,152.446904006818,159.338940024996
"result.1110",175.557007494346,149.279811305405,150.246045725609,150.657086076907,141.902677436213
"result.1111",164.072233148868,132.540494095413,167.188487581526,155.691945465876,169.364513100885
"result.1112",156.857919475988,183.218585355797,167.252671311728,151.871876170416,148.422829115718
"result.1113",209.694121095272,137.197744335616,167.203699351017,132.319767579531,139.824451699515
"result.1114",145.565927250438,139.05816180873,146.375853318117,172.135388419927,188.801947855287
"result.1115",140.103686063269,111.54014026669,117.038373296337,138.788412131896,176.824750835957
"result.1116",181.355929736173,162.184021008784,188.920714024335,169.896566551345,139.514980544592
"result.1117",163.226053254722,123.390993041526,153.739645778277,163.673464271519,171.681978033481
"result.1118",145.88925921612,143.031032004351,161.981744715624,163.268429055441,173.0361687171
"result.1119",177.384133826792,157.506955056823,149.253842796001,154.323281367435,173.411133870355
"result.1120",170.359988880094,148.810209337332,157.524073042396,168.74229473832,169.673395471865
"result.1121",158.519571235455,134.931195927938,128.112864561299,144.609713568103,150.326762354634
"result.1122",147.324725248446,156.664130241073,135.869775312064,144.466293540205,151.735353666492
"result.1123",165.688275434951,145.707051023053,158.887865029666,156.269571456774,163.969283067067
"result.1124",173.532069514512,151.344293480005,131.144576896985,160.969150856787,177.747001665618
"result.1125",147.4030016793,135.481439030572,137.62433505559,141.383397275229,182.240996714982
"result.1126",166.318227703213,119.786901404806,165.574278801394,161.763641749898,173.570087467575
"result.1127",202.089226922895,133.75327418107,150.435543496292,154.700168591741,159.816107917017
"result.1128",176.007377014152,162.761741108486,168.500113948629,132.659396167498,151.557977744602
"result.1129",125.920267562689,129.753360012075,130.994466020704,142.129443885553,139.844978807575
"result.1130",149.843192759963,167.84872737289,149.964759246162,168.973720489613,144.818328494596
"result.1131",169.933697435512,143.565939633892,127.045048979003,135.758146173174,172.811040178905
"result.1132",161.233025977058,116.966559977254,131.634755653776,166.446337296593,152.046433575682
"result.1133",167.735033244682,162.283789407807,138.196709404186,145.928933532836,176.314370056488
"result.1134",152.980976638923,123.323464698262,158.974669169587,152.593566242445,161.882094467569
"result.1135",152.245435085473,141.913981334533,152.998462044034,172.789881368177,147.769443094054
"result.1136",162.706780790481,128.388816224067,160.854739203295,175.176688500758,164.078598211178
"result.1137",181.121303582454,156.159549261815,135.68929010647,174.496745304627,135.975853973772
"result.1138",145.258043407824,120.919866126638,147.691133294122,195.273738308761,134.321556362644
"result.1139",138.177326218449,138.841410725742,141.88632205052,156.643285207447,162.814433737462
"result.1140",145.753533949953,162.850703923583,144.076334859912,200.762679211685,160.368931525362
"result.1141",144.014063443038,167.464137619264,129.824163710282,148.942385247719,157.426581421765
"result.1142",142.682153387837,142.490679219613,149.79677225494,157.450310158195,151.522408944255
"result.1143",197.374135635926,143.256349982488,159.11471808423,157.0412636293,140.916893007415
"result.1144",137.256458450262,137.991476281431,147.483268270888,149.683476295803,181.854731627172
"result.1145",159.425602006243,133.162934471607,163.652444498725,155.906582502104,127.699095057685
"result.1146",145.88994439115,145.985783477223,151.428276002083,129.522268173259,176.189392757216
"result.1147",165.727156901853,129.733877008466,174.173643024224,132.904329043842,133.525887697774
"result.1148",161.454577436848,134.015121002639,111.787945080275,199.458178938755,167.091210640632
"result.1149",169.153986787755,138.419329203776,120.054342798252,142.5850822553,167.913478386925
"result.1150",147.01178445538,136.326528172194,140.713452991423,201.753647369036,179.21895657247
"result.1151",160.382790023638,141.529609521865,131.977996635409,159.562752107316,190.878032499985
"result.1152",143.222090013247,165.425010788019,175.748666513039,157.864869875678,163.246636498351
"result.1153",150.372288601022,126.368446019388,149.578205287015,124.17932941801,122.891727996622
"result.1154",159.696896666178,141.033200884092,155.967024550437,174.382379110569,156.318867761797
"result.1155",191.21103889453,118.606122625006,139.783595148874,132.013187311512,159.594515904776
"result.1156",158.242906834104,123.946340364811,147.8114591749,158.27284825823,179.608930748535
"result.1157",159.263520351271,108.072807441395,145.750824227443,146.194993760071,185.121069766006
"result.1158",138.969794368397,138.935158596818,128.486892977352,176.866396610629,168.653341229672
"result.1159",142.657494742149,180.530607993736,165.321718480916,144.088474267402,149.963293694137
"result.1160",177.719236094813,120.688702115718,153.776981161655,129.246541181602,169.534362323315
"result.1161",118.297467587752,105.954494218571,125.967425553561,155.951399443587,172.825785620069
"result.1162",181.533332477977,123.384123331072,159.327372889968,152.426700244511,143.672907465874
"result.1163",158.223059311083,158.860024696685,152.438551939435,175.478973323422,152.736433928681
"result.1164",188.655350056118,116.95986500189,181.213452100528,145.441906999546,115.420337267151
"result.1165",167.789643177514,177.126687082423,145.28952834229,139.391136423973,140.732490813079
"result.1166",150.362801393391,139.85483265427,136.791016338814,154.910401303999,184.971104164592
"result.1167",145.064423240249,161.16619005247,130.542305297221,153.058432099081,147.121332409599
"result.1168",167.62109972528,142.049571189004,137.448530022393,168.844596697361,140.761644229739
"result.1169",199.199432956254,153.274340036114,140.779727878596,155.746817269687,141.271228704647
"result.1170",145.107590275422,131.26495845394,133.978433498259,165.967936832496,158.033737739712
"result.1171",153.404959709892,157.158350515565,154.581327723492,141.133057954232,143.98042742246
"result.1172",201.156780502499,135.465567695308,150.118713684323,141.116099358658,143.052339464746
"result.1173",137.149854784632,148.586443530114,180.843455097408,133.088761284004,133.519502644315
"result.1174",160.797523049044,158.651444492656,151.792574176107,151.316312659131,175.420511802967
"result.1175",168.2902391311,132.801428321898,119.164955178836,152.426700244511,140.403678987576
"result.1176",146.09632336894,122.159362650775,203.210765570856,160.321118135454,174.715523507606
"result.1177",196.21896174837,165.503679462837,190.56419296868,149.650143665342,173.650517342513
"result.1178",133.644358514901,169.672330443779,156.627050953294,132.232881330064,111.74422175259
"result.1179",169.371586738237,140.911403805327,138.613147361336,166.942026412082,152.337479756698
"result.1180",152.756337309088,137.664254841488,144.259038322814,139.801453744165,152.655674089207
"result.1181",161.014354697751,145.170110272478,127.864138461069,139.798567360407,130.56275144114
"result.1182",135.187576809421,135.576323086609,170.704552164216,161.453007545251,141.000964168691
"result.1183",143.752708810698,180.004496753792,181.398495323213,128.831010124554,190.323626493783
"result.1184",170.289652943597,133.19390237733,131.489473461592,165.476237537671,184.835361284502
"result.1185",146.580507477034,160.457525380495,158.944350418801,181.129719087731,163.884304488711
"result.1186",151.504839578504,164.178293571424,133.986888745925,139.992697250668,136.868215814978
"result.1187",134.202706639786,119.175400021701,130.971318784508,165.470341245524,206.995077096325
"result.1188",145.700858905473,137.345760761815,160.693607086756,151.016776776994,147.469451249165
"result.1189",163.577307228512,123.243859182552,162.255923834436,145.591370785439,155.798075745487
"result.1190",175.030561329077,183.313497448141,143.260332031852,128.431878698239,178.837565558695
"result.1191",155.196961497598,156.671496300679,141.322793941801,110.687109750074,139.506293938777
"result.1192",179.548303283933,109.296820870257,168.251342563759,190.865912721661,165.272324984104
"result.1193",145.295294676351,147.029175547522,146.764560518413,153.471222691363,188.537831389472
"result.1194",163.628556593613,152.919369171054,139.374058738952,128.500376548164,164.651771902314
"result.1195",144.243855808768,171.387822589995,163.912643954267,131.685086801778,142.671934065848
"result.1196",224.90103955949,145.763455869594,139.428722826613,121.867414004835,183.040331567579
"result.1197",144.476549566646,110.433103061038,149.437833018825,141.85615849303,138.895559021489
"result.1198",142.151747867961,155.724971154775,128.721652100801,155.873843291265,145.368683255232
"result.1199",143.110914033416,122.327204128027,155.6080223912,155.891247197387,152.783409761551
"result.1200",143.67855443092,132.348741097923,142.544175951018,138.308467887766,162.701786043129
"result.1201",160.843911312634,127.228494207941,141.619530305012,179.19175934519,141.469838440224
"result.1202",184.989651931208,157.969442961467,145.67637204567,134.45025639667,146.907949091582
"result.1203",158.026372806789,135.736831250876,129.094947336119,152.530844584858,152.516914156113
"result.1204",166.330504723549,122.526971572963,159.034451204737,151.117137087849,168.33198319017
"result.1205",165.729782098879,163.443327139572,127.090659846691,142.873909801905,148.11572279487
"result.1206",148.798939464121,150.140152705811,130.802845133442,138.840782458332,155.767991167548
"result.1207",113.818263132265,155.930466616767,150.551281776055,166.97129258725,139.488206031923
"result.1208",155.424566105256,133.6491446947,153.00757295983,193.299542699922,157.495600669962
"result.1209",165.131684416657,164.942225704237,120.947086303561,172.666376764223,140.945131371394
"result.1210",182.48485068718,148.555113014393,128.330540826774,131.961892498393,199.061639189468
"result.1211",190.364929728493,197.000969019716,149.015926678948,156.067038473681,170.406876045939
"result.1212",156.574071342539,179.382135226193,167.118020784911,153.783433295081,127.284452348802
"result.1213",181.955786240933,160.141485574599,201.597310590904,216.77255830159,152.16155375684
"result.1214",147.720892910835,142.92137746864,167.207001006662,130.462338505511,163.298264335619
"result.1215",173.91294713527,156.028196489135,155.146570226024,159.881375569606,178.131944513018
"result.1216",136.889278990766,131.162322720141,133.554938314416,168.299995282717,143.939687950211
"result.1217",159.576086182415,122.760203860052,151.566682807405,118.603086169779,176.110405035492
"result.1218",138.501953361334,150.938346748936,133.114606743781,137.450196767139,152.818647289581
"result.1219",170.06584284013,140.837456168587,114.049657595189,168.580145665366,165.667989440986
"result.1220",148.132270094182,141.339795950532,138.575964384189,140.059300771041,164.524596229803
"result.1221",171.978965141462,115.153641334004,134.01264252045,172.410944627453,151.447020381866
"result.1222",192.287304689039,166.96838112518,143.650083155278,152.194417744226,183.991238084061
"result.1223",120.995791309461,134.546998557136,151.586383864131,152.559959792467,139.847742734284
"result.1224",178.750301488621,144.352023069857,126.810662270771,148.747647942616,183.469319101593
"result.1225",153.993082912859,148.522019846032,139.436836474148,142.256699498845,171.413948835565
"result.1226",152.110854124179,127.228976048204,150.978630117439,177.409174074037,132.523944289047
"result.1227",207.939940883783,148.276425034843,145.444337929297,123.630485963901,129.176253176398
"result.1228",132.564668259596,144.033259935651,141.930202472941,151.434497065744,152.900088279663
"result.1229",152.07211109404,146.908261127302,136.184542832616,136.042926043563,186.219406410895
"result.1230",146.005070649571,134.904155856483,146.083677123845,143.809436129407,143.645550113662
"result.1231",190.146408099669,128.771786711651,169.073085545014,141.823685929416,170.013674681895
"result.1232",170.078257102438,159.74892586046,118.314814337528,154.518595684292,149.494318404334
"result.1233",154.109038619119,139.705596970907,159.697397870305,128.018060948891,159.645655046583
"result.1234",173.210441313663,138.958026410887,163.815378361366,142.487381672811,150.510114088262
"result.1235",133.558208113531,193.44233758,133.195587994795,130.426525683988,160.80394010141
"result.1236",121.302196554608,132.448102463583,112.202331449468,152.133227503651,147.920798656289
"result.1237",149.662873168615,140.099465450136,151.6681575693,139.940761507761,137.186789075337
"result.1238",162.64980588735,147.98683644252,141.63374623821,140.39962165918,140.230354941142
"result.1239",140.204379509885,194.294957436102,139.136016707831,172.201568639095,188.247674352273
"result.1240",133.160413996818,184.123510713625,166.508913457816,133.942715224268,164.702190122174
"result.1241",155.838694436964,123.11212696742,126.788599128632,181.071775386238,208.561381626494
"result.1242",141.728513869053,145.910572070732,166.702240469886,158.567970062043,166.01641761179
"result.1243",163.600426736967,169.17708313111,111.355905382684,160.505187991916,151.636769278923
"result.1244",162.138687190215,131.246799028436,137.301586471164,170.288566108367,177.701690763475
"result.1245",149.871938641692,153.211208123882,144.861182936559,152.781070718181,170.245760217456
"result.1246",149.422290441475,149.004358031874,156.427133642361,153.371193507453,158.355148643234
"result.1247",115.919581054028,116.468710527535,146.517236643929,142.487381672811,170.133190991644
"result.1248",173.054792873348,173.844124114009,155.770951263914,133.379488430913,190.58288056732
"result.1249",168.376842705151,141.382819888799,147.831344293384,170.93455384646,160.340843493502
"result.1250",135.009946459691,167.948848335437,139.823628915883,184.602449354885,134.877020665175
"result.1251",185.491810973475,149.800463930048,137.599465101246,127.987831022987,133.406540970963
"result.1252",180.956496074777,109.107766834796,136.566631768463,173.751242728027,147.586833010522
"result.1253",167.131326133442,114.698131147059,168.115011268387,133.602769777479,164.192912277609
"result.1254",150.944499882775,139.791015152087,173.28201078626,135.053800129443,165.121255829244
"result.1255",174.664735885617,163.819613123081,139.439228621926,153.339312544101,135.645507150022
"result.1256",168.596468173398,179.881263589325,137.788869859954,123.032525357447,169.746045183293
"result.1257",162.2799315957,162.913307194657,144.383640844603,163.761646598877,124.51739903382
"result.1258",158.018252375411,138.03861804147,133.06030304464,173.914691292276,168.697138898805
"result.1259",186.417579321849,133.059723780818,135.722366734679,149.078635311029,178.238018439693
"result.1260",150.618259325584,151.123074067833,136.044363480607,143.356255160039,148.042658409127
"result.1261",143.418860664581,136.910354206509,141.384502297108,136.820494911289,193.632891455063
"result.1262",156.713530663797,131.481808078836,164.673551556741,184.7268457553,165.642756238973
"result.1263",166.498729533635,208.985202848223,142.69232782101,140.745017499732,141.179940459777
"result.1264",144.522947461834,157.240420068255,163.204231970198,129.007313687804,139.236996277629
"result.1265",170.393340216476,151.618024882911,163.698075578851,159.002551937142,158.453430163544
"result.1266",123.719061908785,161.807392881526,145.380783401865,146.99737812651,146.631428960077
"result.1267",139.504712353581,149.099171910325,143.384078569653,175.316877739538,126.721680774516
"result.1268",144.148352363993,141.431430831375,148.883283644128,161.964509617117,178.898436319548
"result.1269",147.513791924844,124.401495192289,120.162702284782,128.288689149806,171.317513324235
"result.1270",136.150662284346,151.559528839429,144.741584848623,163.969224673108,133.724156440523
"result.1271",176.869521221066,153.101400046792,144.610746205428,141.573082974294,149.579360825792
"result.1272",154.206300960976,119.632812691947,148.489841805205,154.991229644633,156.225960619099
"result.1273",221.940408947083,139.493410851768,113.541620532665,156.571787769888,158.014086652616
"result.1274",143.503119228805,136.728595961921,155.091542293488,139.788410149898,141.609880039342
"result.1275",150.872021094147,128.032830634505,167.01666973018,152.241720925123,175.996812322973
"result.1276",127.5107727546,133.509218628438,156.786874725558,148.384610761272,186.30914780223
"result.1277",152.428224706632,169.101442240649,145.30344696206,152.678806882314,141.889075735918
"result.1278",155.489705265553,159.719079107926,149.379101498532,153.014307434617,157.380573858636
"result.1279",144.296135360222,192.86011608927,144.063644300181,146.57067866492,161.522706015742
"result.1280",154.745335039001,122.136094246303,140.112414308084,164.639021586189,159.837650699877
"result.1281",152.733078789008,151.269374804076,108.249248456347,184.463023426914,182.399119774575
"result.1282",174.223765634361,104.167965832343,128.107797363162,139.117380634344,139.439778941984
"result.1283",138.75889851429,149.440719586684,139.257064665444,137.062125313303,115.956912397152
"result.1284",153.264284110885,122.633394994226,144.859990301167,125.050884018707,164.666214618989
"result.1285",143.714856791207,128.826480711542,118.585105763099,140.325495299391,124.936778539413
"result.1286",185.603212386704,148.564704965228,162.863849425045,162.636537353939,159.166472560947
"result.1287",163.322635265072,135.890075306891,128.878370288754,130.427225100561,165.210289395232
"result.1288",183.939050094272,128.684526187594,134.189312561958,148.482191176853,168.355461734491
"result.1289",161.974811682043,127.820632674467,166.17940787721,168.635898706305,154.780883767772
"result.1290",142.584440559745,89.0308792805411,172.652786901275,120.048344569992,174.001749321164
"result.1291",149.343692672904,131.567096450326,147.19352441511,153.840798062214,172.850105706853
"result.1292",161.524613408181,135.068206885242,142.004544912562,137.880286987784,159.510212364174
"result.1293",143.046314830962,156.208095399123,171.858250464386,166.331903060281,145.142191626442
"result.1294",127.71792474931,168.707965611934,134.067413318409,145.977564314306,170.305419649548
"result.1295",166.104776366203,140.460892075171,144.490055556341,174.348433401839,133.184733295653
"result.1296",152.344063171943,157.885247837829,127.03260093941,148.268533646613,160.677713661769
"result.1297",141.064450754929,154.976861579357,139.9285676327,172.35857807953,160.476351861598
"result.1298",137.919246061509,214.568721937584,135.751222940222,108.161828237701,151.010130490687
"result.1299",128.030416256489,156.296161390734,139.081086828495,148.873505003754,155.739048847304
"result.1300",150.181811590621,161.216581660003,134.102432965272,147.024910008943,150.313594790208
"result.1301",177.398531820104,155.618804425331,156.389082998209,163.461303261679,186.330608139763
"result.1302",160.512477799343,175.179192724697,177.959957067089,156.061519338162,159.179693355543
"result.1303",138.221997562879,104.490251885174,128.039167021008,129.207199986191,160.984107102977
"result.1304",163.499055818086,136.068421586457,149.562568194003,141.424825791609,186.452742179277
"result.1305",153.96053040107,171.401062127672,158.858001655712,156.957136016431,171.372280191188
"result.1306",155.808301739868,132.356337485984,157.304874580986,156.498825419308,144.74391108117
"result.1307",151.167254836876,127.758310479392,155.03683633344,156.977945376337,111.809383451998
"result.1308",142.801494049489,121.314645665409,153.410096687149,114.663876212698,147.55443876055
"result.1309",156.368716000921,124.710078613129,135.815382363315,152.220351644782,118.165050070272
"result.1310",153.082655793184,151.650805823313,168.845847900811,115.77660042127,122.471805246941
"result.1311",147.675609095857,143.688895553738,168.278815663295,164.40918841082,160.581791217615
"result.1312",157.912354353045,131.032421978731,141.119150982209,162.719428130507,149.316899544309
"result.1313",145.519043590167,126.366622015059,137.536017405939,139.377139537639,150.521204392822
"result.1314",160.773447993262,144.12202668324,149.710028316898,209.350825883104,200.602938568187
"result.1315",170.030083093451,126.383415140125,153.594861897419,135.563101484894,182.102195668866
"result.1316",160.070876730457,181.825979593501,168.23151287531,158.456877243761,151.402431490653
"result.1317",119.722158621777,128.153370218879,160.129226509238,139.767910889766,138.504264922733
"result.1318",135.813695757355,168.385387715982,161.033234225825,144.728916607261,173.906865635105
"result.1319",144.628691613115,125.657170991098,173.556742473021,156.498825419308,132.483291491943
"result.1320",178.847940039278,129.010343015954,140.808778592003,143.741714578203,173.901827704336
"result.1321",163.673031070042,132.109378649461,179.245523912048,129.218339130961,152.852404882554
"result.1322",122.049674594164,165.775785003492,144.807352141022,151.07048789482,188.294293488087
"result.1323",157.863778576988,110.960878109124,147.594177093077,141.688593656972,134.735880680813
"result.1324",152.034784925486,183.504626840807,123.889541662947,160.163966543376,158.983205032184
"result.1325",157.297466152733,151.972512261623,134.199924271973,174.416091089427,198.267363544661
"result.1326",155.744030822824,128.633742913873,167.050203110151,142.155998062543,140.108285543014
"result.1327",192.486312555082,118.031571370673,133.898301497546,127.900276608468,143.53077911591
"result.1328",128.945797839812,142.499279548302,121.92966277306,130.481795748502,152.62522009503
"result.1329",183.759064521279,152.211109298823,119.077584412623,133.764669194607,160.585507955487
"result.1330",180.32970193651,143.165821828015,153.379577750821,137.588515283784,148.213005167264
"result.1331",118.443481031321,158.627524554796,194.313795556837,156.606545770274,146.279064189963
"result.1332",122.960170335607,152.330074173361,153.323898504187,145.746893137137,169.397525453924
"result.1333",193.234318675476,113.822102748962,130.011068571113,157.554249428174,149.623203967493
"result.1334",161.073290920266,147.150715298152,171.183880405153,127.208973829016,158.027228024828
"result.1335",159.847007099296,135.871101002415,139.47700625663,165.337256602882,186.566379311938
"result.1336",140.59820792679,169.425965927262,122.884377795552,176.420505309066,164.959872815167
"result.1337",150.149433217774,152.691225813007,119.272699993503,157.715653472043,139.836787600633
"result.1338",146.84646005737,146.649230219516,145.043050529044,155.132773358863,182.106655590986
"result.1339",158.89840078333,128.613684488483,139.094908994531,165.629141668882,178.325059107926
"result.1340",189.867463259093,143.654786947781,178.87386379336,204.906826451715,135.30863640659
"result.1341",137.806333041508,129.543931883015,144.708529330838,134.898779672208,143.938290393264
"result.1342",157.351634986882,162.630787281357,120.737913931176,191.941544554234,158.146722184257
"result.1343",143.651880659451,161.545012756056,162.055605917888,137.848846828869,117.782772030462
"result.1344",149.127853095133,150.420601558595,106.836228866227,168.67857685812,150.213259693208
"result.1345",154.826610041052,131.189039619224,128.411532538312,142.164076347218,185.650087217191
"result.1346",151.225988552139,141.895837309083,146.292038922259,140.96401739171,146.411715602785
"result.1347",148.648367255919,131.967936248095,131.47018233938,148.931015008384,174.249128030598
"result.1348",166.868621347367,127.423728872068,141.491215287278,158.626889293725,166.714687879032
"result.1349",148.878596114112,141.64956117092,131.616574706613,149.132182365354,116.190123635353
"result.1350",149.574881620678,153.407106095159,146.339398999568,178.348566835861,171.661687447935
"result.1351",147.327266137097,133.299515055564,134.051084217699,133.410217547519,138.443220772789
"result.1352",166.796658218384,107.214671609716,148.406703023071,146.891166476423,143.440117846726
"result.1353",143.520225552181,150.421925611223,143.210316702129,145.66141898785,149.377056257322
"result.1354",176.386319969599,171.157726277731,145.428729153723,149.525709407528,170.730424148619
"result.1355",163.993944510498,176.045810829498,139.725248914586,127.407703984868,179.831538606293
"result.1356",161.011770943716,148.897969489928,145.646302242207,173.366395882505,137.556611244018
"result.1357",163.408092372443,130.659431241174,131.508663094033,184.853370638369,165.49481404429
"result.1358",205.544185531218,109.085558264522,146.61803555053,165.58119637531,189.810953125065
"result.1359",154.187348711215,133.547873723627,203.214390530978,153.016132394582,112.902723149727
"result.1360",152.842118287714,151.583662572615,166.884942859533,185.002999255994,136.800556171343
"result.1361",135.73445354379,121.3337442606,161.7709012915,195.10977714776,172.180791446139
"result.1362",144.488588615533,140.336980008618,150.013581725765,165.143755575935,142.838467770624
"result.1363",148.68110716481,124.206217129216,159.7415871584,167.317508182625,171.14926040309
"result.1364",159.492107486756,165.14112748129,129.912767083622,173.294075396538,205.713016540418
"result.1365",174.555530394219,151.059161472824,155.991680370274,153.355414303632,142.095290757657
"result.1366",118.594263284484,134.484734667113,145.932825897188,151.82997152836,163.413846810666
"result.1367",170.747552117517,165.742760253101,135.308513085706,155.357789106642,158.690913570858
"result.1368",153.039918082814,145.066111123677,197.635654294044,158.983833990112,164.671848164269
"result.1369",161.881028559846,135.892982674438,120.777639839262,168.399446424865,158.305100998785
"result.1370",143.507711035088,149.351346522286,152.366825963846,154.474831471663,153.105211824248
"result.1371",152.612921852658,135.098715376137,135.228811314712,139.349654345501,158.014088338357
