"","bootstrap1","bootstrap2","bootstrap3","bootstrap4","bootstrap5"
"result.513",151.56200566253,178.019482277883,174.869731063456,161.793714692776,157.785554498202
"result.514",121.348355679293,147.830341891449,186.533752272941,147.291795257196,207.231874666703
"result.515",188.003334849289,147.353719693091,197.205662469613,157.820311135319,190.153076624315
"result.516",159.835093283219,142.59628952352,152.694906309064,138.826389490262,153.994803997211
"result.517",176.243709720376,165.770084398261,160.165522040754,182.057947027321,141.707013382671
"result.518",173.240029930397,126.859704517224,162.393251993962,124.478798950718,177.313368744973
"result.519",123.659941158565,172.961550984707,189.152670939968,150.230780914597,123.251869774749
"result.520",179.352069168953,154.911571433877,168.328038564984,235.341034211807,184.869807070708
"result.521",217.64417161935,113.9303276581,183.075054149947,190.678041786459,165.953098407506
"result.522",161.106891791859,139.095930516956,148.813486457865,173.103816805103,187.388144051651
"result.523",150.074476123216,140.329138006131,148.976267045938,164.393272600287,198.315348018274
"result.524",160.039492726174,168.040967274609,122.961147742362,156.997686145669,161.120547049674
"result.525",144.583960346902,151.446521612772,165.216057927719,172.970038628316,197.396152482744
"result.526",178.828241755835,154.003840703377,171.683336861166,153.102029946079,186.706566535888
"result.527",175.930101647214,132.376283196262,190.422970464139,152.486195688297,177.165069502257
"result.528",159.400194430275,178.849804436392,168.694238009317,148.086142711108,177.710583208524
"result.529",179.319648211089,144.326426493407,166.983878314347,199.110866100429,224.949962186525
"result.530",163.186763252424,176.199052018015,160.715979695646,181.806761731914,171.282905756561
"result.531",171.101441206198,145.455677956715,194.739421759082,163.984447971665,149.626897075054
"result.532",146.154714876114,158.392603929552,192.216941916082,132.016537393702,166.086763516063
"result.533",176.366440952066,125.097770627158,169.603193018355,132.507119084036,156.880263619138
"result.534",168.737001570424,135.761239858523,172.305609768329,153.329298763856,168.927897486579
"result.535",158.487069046784,147.633902364185,130.401155805804,144.200392065981,139.838014490569
"result.536",168.002395715516,135.344863660233,156.897560806117,177.151564736835,162.242210477933
"result.537",173.710362637653,179.396076754292,157.050770010822,154.512774633958,161.285965970691
"result.538",156.457893500827,178.127760950628,186.49881434041,152.165995551906,182.83545983065
"result.539",144.118765186366,169.819524377476,137.806000041547,136.453225575146,160.553909555282
"result.540",158.982093977828,159.28105784327,175.17064420167,143.508911451291,203.673934121769
"result.541",184.110531589778,145.287799316815,190.686661904124,132.577366924392,174.114380341959
"result.542",161.919143932674,114.48361095345,172.731297530254,193.513875273904,172.170507996339
"result.543",159.830074451433,162.392967821942,189.855120255503,206.553443320091,164.638907239887
"result.544",171.597554189346,153.403939933978,172.412156733921,189.674922996351,174.025420961911
"result.545",202.275339492828,141.710622372353,157.320963440003,162.125453500868,175.874931300307
"result.546",164.96248481129,149.256769066553,197.716761366251,135.225744058575,160.934427798202
"result.547",169.358391100859,147.120232960966,164.028543239283,135.734169274305,161.546896849082
"result.548",142.728370552221,169.276964053875,164.81608623992,173.913380374543,161.114900501527
"result.549",155.203441913169,135.386823929068,130.144399141213,114.934822259299,151.954691049986
"result.550",137.13992958386,157.743302873896,181.322435146347,145.751856218431,170.896804640593
"result.551",202.825320443441,161.605485802664,155.240816255146,138.401306747755,193.519328886856
"result.552",179.317170172075,165.839987863337,161.448482199176,176.573455229263,162.956171132363
"result.553",178.631147657827,149.843023630014,229.054154597924,134.137127046764,163.781212519079
"result.554",168.596075422854,143.843940331989,149.899684455842,135.027798040199,164.586175909342
"result.555",149.8212218929,189.41707316987,177.073611781912,177.123115391183,162.949143448228
"result.556",195.654197190545,178.916847780988,188.10649670496,164.732064987146,224.359692713369
"result.557",150.012379222693,145.348011946008,176.342142561854,171.223927979803,175.035132738406
"result.558",152.274135592431,174.095956245546,197.591034318819,177.818267264846,166.34369282072
"result.559",233.930671322779,136.139181662018,142.968435739671,164.374993720475,171.499293450477
"result.560",166.281929701505,148.948069072837,154.636474953848,183.161996268418,154.485545696651
"result.561",161.46975711702,143.48029337136,166.17416979206,161.658573239068,182.665589645395
"result.562",137.067010397829,172.120306220815,156.702937853924,175.024493027665,155.614853831662
"result.563",148.314965560045,170.148870145624,164.824924399762,171.059042275212,177.621725659396
"result.564",160.048836166915,188.307610455076,196.039917174609,162.454437371874,151.767245134302
"result.565",165.348061009086,155.961962261843,163.352713173928,135.024164675994,189.271157265509
"result.566",143.746339681295,176.136828316042,191.431519748604,232.730587268658,163.860685710235
"result.567",176.870299427431,171.066113828791,143.713392071596,143.158446495052,187.897443183811
"result.568",170.317053964053,162.187186514755,190.845960875951,166.538132324104,163.322333176918
"result.569",151.836724399407,170.475569387384,161.803014740199,178.321985367303,169.751418556306
"result.570",151.546636456112,147.819050525281,168.267327402029,134.927271324202,154.265925019267
"result.571",185.205269391651,178.509554341023,156.550300729121,154.286178531622,175.471153270591
"result.572",206.083912853489,132.478629837839,133.364664422375,155.979175528347,150.990419208857
"result.573",164.960993631103,147.178474458582,170.361802806216,154.098268484509,158.955065846732
"result.574",139.811838901333,136.568303406427,143.44064530412,155.033923037399,168.833496101886
"result.575",144.291962395736,153.733599699835,159.083006309826,157.090732695116,194.617386584672
"result.576",185.221250359027,166.010911919757,162.409831651552,126.113124161705,169.679543751686
"result.577",172.389779326132,156.122597766206,170.124993376981,145.062636561332,195.849607536009
"result.578",205.403355203058,164.445337731593,181.042386899975,154.15572406735,188.610114484801
"result.579",208.412115101232,177.145004250421,158.924780167418,162.610984429215,134.585786835904
"result.580",162.06999716597,155.355324687,150.596920979301,167.881489685224,176.000420507837
"result.581",205.745125170703,163.772493311693,206.03229849931,139.068935115464,192.024953328588
"result.582",165.698145520737,157.513156776569,184.016136406396,231.496129255794,222.7122203486
"result.583",139.726684701509,174.983464701239,178.088309405453,163.317801417061,147.955948789497
"result.584",208.420560863389,167.970900565621,125.613328130336,142.905538197386,178.762059114967
"result.585",174.362874153852,175.672030763981,140.609378446411,165.855029824168,131.870135202378
"result.586",137.036691017828,120.267683218897,155.046869121585,166.219950024905,183.801692999959
"result.587",216.321710420843,188.471817447292,125.265138645831,178.416571646957,202.8793539279
"result.588",103.407723713794,163.803060381248,157.713336801609,146.196495007535,142.7472981022
"result.589",173.145354746311,160.881806309669,136.590736163328,165.5537832046,134.318151862832
"result.590",160.923234517367,182.195450702903,167.589996308586,147.423571424919,174.50575634952
"result.591",173.095003139685,185.623062983705,164.556298498823,158.505502276237,179.683241014403
"result.592",157.919917628521,159.650859343656,168.514040924501,169.507493301858,164.474189051852
"result.593",145.410432908024,162.32288212036,150.966986292533,157.425103766257,189.510135719389
"result.594",160.592232009733,151.887994931969,198.518530154816,154.105527531161,173.619686500136
"result.595",157.967710722768,201.589291084289,158.335524912259,179.279544386846,142.780849686419
"result.596",150.793276661452,178.377606746275,157.970160552205,160.501560443693,158.516207023186
"result.597",149.399633586654,171.465687913021,197.35729020516,173.966809471295,180.881688514735
"result.598",150.757623582641,185.977315269669,170.378196319244,129.75187541849,198.771126943656
"result.599",95.0786332963802,162.863322758997,182.321783389768,147.058454503876,184.463803074487
"result.600",174.725064950836,141.323089809053,175.893287690929,115.146381589793,163.982163666607
"result.601",196.098973890139,164.871972493415,189.910109441189,150.565351107404,182.608864537539
"result.602",151.987797008859,167.544330421606,141.601965291949,174.411795851698,168.456391994216
"result.603",150.252839684593,194.298893772596,175.383812663214,182.899415106595,146.181890562642
"result.604",131.607490962351,166.248858878884,218.686985258588,171.409949125202,167.138368492946
"result.605",180.525843195729,165.179030166573,171.547309534464,172.767886721689,213.901893961698
"result.606",187.922267080076,168.747403102496,173.454051227217,149.053084076964,201.463722726043
"result.607",197.35841461828,188.758314024338,156.92224250871,162.841913076417,195.189214429407
"result.608",154.789494910271,150.991012587289,163.25174055561,168.144809860563,167.782354536712
"result.609",151.377272681253,160.593775663848,160.540204922114,186.305007850479,200.822385335533
"result.610",144.156944615917,174.208350904548,114.853877623966,165.434584790721,204.154151599461
"result.611",155.309801487286,203.052898246545,154.516643259543,152.196396126364,200.03204989683
"result.612",166.829315589395,163.77733938409,175.670144571303,170.891074766361,160.390432159765
"result.613",151.328453363994,159.97916553003,170.292098942459,197.53299169087,162.30977716803
"result.614",149.342806127145,168.779243855523,150.736902997132,174.286919835875,158.287264151526
"result.615",185.776740528237,148.025836595464,187.793201613964,128.754555708635,161.827659779532
"result.616",186.104597742831,157.925545034724,150.458944657355,180.557682907252,191.593532883582
"result.617",171.821488939207,142.427420306848,189.264178673136,166.932432673094,171.755961377987
"result.618",163.696918852907,161.977207005803,157.99544601519,170.587036457496,208.151466838663
"result.619",148.780091214881,179.585796782965,184.821854333156,128.439574537866,249.790031389689
"result.620",161.8753504834,167.394013226449,192.01039705215,146.217881067936,159.716944103885
"result.621",156.83487111183,157.101074299992,154.157601361551,153.79077216339,169.861833723049
"result.622",188.896591724438,143.986943502929,190.952801958611,165.12816622866,181.152303511401
"result.623",197.80269059775,187.243299074577,181.833193299694,151.216476954543,186.186629489673
"result.624",164.289924277659,141.088154188266,186.432384326454,147.072656609539,194.760577669652
"result.625",185.60728440591,152.751063040773,186.277428831201,135.432121648803,178.267599417374
"result.626",168.97625213822,145.580998184387,187.494999461694,142.560382869413,162.977301671287
"result.627",144.688692113786,153.074640583934,178.481892500085,139.798836573677,173.982641263182
"result.628",156.661611298011,162.900493969263,171.96686244508,168.338486534281,149.365845603905
"result.629",156.377059304836,174.541365260321,146.662086699194,165.744417560835,174.14737253091
"result.630",162.889538281345,155.476886517993,167.315468240708,127.917663598992,177.236528996501
"result.631",197.815898182586,158.263355034654,152.897292940763,161.700113066591,143.775134843782
"result.632",174.131087811393,151.848362849313,129.774504769886,156.41466364167,148.873876164514
"result.633",179.91383287866,137.532754387567,163.619631368654,125.285210173602,198.203873065883
"result.634",180.330060759525,161.519773953884,126.32004295325,150.627065259727,162.758102333374
"result.635",184.798002102827,159.270731314523,153.978725472403,179.520659991068,154.333905683837
"result.636",208.278698421928,184.569881230036,146.230580564012,155.732689627297,185.527893501751
"result.637",191.60616737406,190.877460904225,132.307281880483,161.097939565133,183.42741541851
"result.638",115.95041969856,163.439074817746,156.951414419447,151.736338558014,170.328949328523
"result.639",172.939505047506,147.121981014804,161.146833004658,164.851472661911,155.857087014063
"result.640",157.897069901567,181.280773844692,167.041562915423,153.453784628262,193.022852877347
"result.641",195.676810119997,184.237224137794,161.933403466886,122.41482410836,152.238245266177
"result.642",191.638956988018,192.470091882697,162.538463366975,119.96708872608,154.357434180272
"result.643",180.118785490996,164.935707335564,173.63822745541,160.394464188581,179.181672997503
"result.644",199.546521638685,152.221045670615,186.827904980631,166.722210488131,190.265541017047
"result.645",178.40694258584,149.0956167875,163.859432806393,183.703832010717,187.562780027507
"result.646",139.31467924807,196.613831818928,161.784398389937,151.925195086045,141.513316348039
"result.647",175.981820695208,130.15460997883,155.954991282905,168.666529414117,171.379765327605
"result.648",171.229500746158,161.248370803966,154.920867857172,171.87238832698,168.527726137999
"result.649",177.781554224896,179.389196263776,169.350048362513,195.883706236916,173.088828161709
"result.650",155.467875058278,142.603268807357,141.158781793338,183.131267293037,150.282531642469
"result.651",170.616053384752,146.244725235949,192.719456864248,165.905344632462,148.662721947591
"result.652",192.228397281405,179.366112163498,188.507453269976,159.461872692737,161.441441125394
"result.653",155.146058599308,190.790524777483,123.704665410601,127.517921026968,185.641894487499
"result.654",172.146413780091,159.523575304613,160.172907448072,154.770740420153,173.605675354751
"result.655",205.986661193163,158.32849713681,171.397234610042,163.691496352064,175.847770579386
"result.656",196.354268260106,161.576197376519,167.867036727315,156.8813280434,179.52400268179
"result.657",146.977621909177,141.820917299948,211.03204257275,172.88092636079,171.723479683501
"result.658",143.763074284988,167.842021042962,185.908408041005,134.720015584323,196.140218020523
"result.659",193.625914401185,141.477752634293,160.512962880188,171.295822184121,161.467677398663
"result.660",178.649031345233,150.241246859018,138.282471169643,143.782371668132,198.229816257195
"result.661",167.907190568697,116.601775976498,156.315667043765,165.521136336275,182.188609281463
"result.662",170.400827111733,136.716148643885,135.289007861291,142.24242087313,189.583831335569
"result.663",146.633717909646,184.690887613236,180.354513706836,107.742955095534,158.087215180758
"result.664",154.318196969548,149.742475473788,180.585569002714,128.814887862019,225.60970345295
"result.665",153.681553833389,135.950787269944,135.957100029767,159.809317843009,177.822343563066
"result.666",171.937861724542,135.758743000728,123.115031100895,108.835308804104,202.158309798814
"result.667",171.060562399568,151.364685502898,163.162011889084,142.631082373635,180.265841193047
"result.668",153.984793392477,164.973430129307,158.203279050308,159.621263704027,156.182793963245
"result.669",172.78513304658,160.071805000392,175.467962696339,129.439071692218,176.683538157065
"result.670",192.388225902754,146.56559903935,153.994667022943,169.03505920865,145.950964775346
"result.671",148.822229575914,148.612249006307,160.005713476091,142.36193336754,157.995156293662
"result.672",211.830433918954,175.687340430157,144.119118198777,138.72179547959,172.848099902629
"result.673",159.809915838116,145.734883424436,140.943366395131,207.505121447942,160.670109826451
"result.674",154.917051880121,154.201225313025,181.794754598555,137.324977311327,142.136771655634
"result.675",160.548400369681,167.620514606208,164.643644847189,130.718885514989,202.614640921384
"result.676",171.47718363884,132.448840030243,190.308050762833,146.493656019998,160.704162724752
"result.677",142.85867942252,150.311263371204,155.518471287867,139.45403580953,159.648353285928
"result.678",157.544659158895,187.570640088696,162.352699805762,162.222366031901,197.905020739577
"result.679",168.613834575478,203.953136774496,161.938736878754,121.728977395405,210.579789630396
"result.680",159.603457547471,125.360158482559,154.052889993185,154.102061599921,164.896207909332
"result.681",148.740645444292,152.578296590042,174.237140559437,179.332696640154,181.350942245284
"result.682",150.680527743917,152.345246343599,164.021141299327,160.723701024362,171.824176459062
"result.683",167.597896461325,170.600344457754,184.737516201526,216.170905376207,185.896143785002
"result.684",173.942878562424,143.896074195856,161.694172340471,131.300581712137,183.290648590639
"result.685",168.248639469086,134.997568845389,140.156375485913,175.894914023472,194.139333996061
"result.686",193.135041223944,130.931057560926,191.865051890469,157.079808709647,225.958539550693
"result.687",171.996376030497,173.308221988438,176.330325233816,172.744009365438,163.322909786415
"result.688",194.085917940608,162.438506629401,127.085899571698,170.257942249363,179.447091834224
"result.689",141.615914069949,185.831100128568,177.609353084595,169.348856725239,171.919311296421
"result.690",155.124173687804,139.633541343693,159.707804957562,155.251120996874,198.826541232879
"result.691",118.24842646641,149.689044573674,155.683173345624,143.155208180889,193.877650918727
"result.692",170.365934881654,154.535098157463,175.335928535947,148.097316015194,199.201479542962
"result.693",203.559181531767,146.671585329893,193.27775745374,154.554006671814,166.564114118612
"result.694",170.713646511274,178.387815486142,176.399963333833,158.857524216128,156.986832024642
"result.695",159.941333525951,155.345795467989,150.846371391802,144.699908037168,140.774431445958
"result.696",163.522953082245,134.056996734965,137.929214715825,146.016567871209,216.361462354174
"result.697",143.45844304226,210.184597008694,162.882594989489,167.883504019503,193.535646257295
"result.698",178.624220989032,160.761164926454,150.211999678222,159.739498925695,152.04905342575
"result.699",132.977609391024,120.578539995563,138.38987269825,192.40300012201,151.353153265102
"result.700",156.428495354591,167.354510971636,185.85082963425,153.720099177237,147.885717702717
"result.701",207.719115236839,172.1606906133,208.172680629695,120.589495628358,166.910420478158
"result.702",204.779963043777,126.600189744877,159.627365969481,147.645382899813,193.370354842347
"result.703",168.971151341835,141.482393815764,147.864490426186,164.762837591582,205.007288529382
"result.704",161.017705275014,178.642678829056,158.611121363798,166.8035177704,215.627322958806
"result.705",178.662184593051,148.495874718113,154.096162988676,124.909006383688,193.077456068556
"result.706",156.596227047673,139.895165866421,167.157847522782,132.048593915574,181.672016410995
"result.707",155.736933159035,191.243415037307,144.39505878468,143.697985765702,166.243815885572
"result.708",192.169197078012,131.15010472499,140.362861450516,139.345439099804,165.445534753091
"result.709",170.31069449223,129.770470360514,153.078642219055,184.272791852769,177.213650816428
"result.710",121.942945567864,152.546712645127,166.66267601201,123.237184133687,184.569277888104
"result.711",143.957121111201,179.937698306617,155.961599407403,157.406623121093,155.187197828542
"result.712",148.358017675035,147.939186225262,151.154711525174,167.961117687154,146.080884490616
"result.713",149.893530951611,156.695110517239,179.310994571308,170.149411275977,180.998762895391
"result.714",159.271867277114,116.301754566994,160.258368083651,142.181984724898,228.172828912173
"result.715",176.410336955887,143.178337941932,163.869707641108,148.810337880979,171.210655686975
"result.716",176.1708376486,143.196654733917,179.432772550347,175.206569245247,177.92429489904
"result.717",203.982323698886,153.017467690672,151.320405604286,167.865599338165,159.710635393193
"result.718",160.929946771994,159.560604196711,165.245655771695,142.97337978493,152.014411371479
"result.719",164.572793047991,138.267883013328,183.344043155815,161.853442369887,157.585120169732
"result.720",176.220920179462,168.809267578902,141.78817691544,173.53332653499,149.381597832513
"result.721",146.06847731026,149.762100870074,183.99207331339,159.431612111584,172.802210394884
"result.722",154.04723861274,159.274432879643,194.1506474192,148.574627377255,196.441314420747
"result.723",152.412160770594,158.236036252681,198.951095088653,161.896492607851,169.968931335932
"result.724",154.820599579739,153.049126085954,156.217160067618,165.778907422812,218.097883034047
"result.725",213.660592652199,173.169391906321,168.848235772284,155.433570589331,177.163669430034
"result.726",148.655156577606,155.76612067202,181.673242651628,174.159368360285,146.49185999424
"result.727",188.287226702055,126.644459734021,149.472819518518,187.816957213141,176.306282540481
"result.728",159.176910635449,127.189099841031,159.996872931657,136.851366190013,187.078071296185
"result.729",182.376607892456,165.514736546833,147.451781202402,167.447591381607,168.065279046806
"result.730",118.669592860119,128.492101684625,185.52611057613,148.334357849794,178.122750577343
"result.731",150.597728705306,136.198965072713,173.175817527371,169.758453289354,193.923345102072
"result.732",181.344418903339,159.675403777621,180.900925031205,192.954004892332,207.070737296459
"result.733",168.196371071582,142.305997301532,185.138982157609,183.248964094828,162.834109427136
"result.734",162.936551973124,182.730453175796,177.054542298122,186.422877326561,219.417660050333
"result.735",189.803402409471,146.693690953207,138.795343333115,166.369323478566,195.148180314035
"result.736",180.165999176925,148.479337801786,168.903832744047,140.213159967931,139.958855193034
"result.737",173.66676541521,182.037280415606,143.542226129702,150.35575272713,189.894701047313
"result.738",181.299994765408,148.603471583059,161.448195706213,160.832113641525,184.764075938159
"result.739",142.635456649758,161.100314671739,178.417934450326,145.875147634073,181.881321718366
"result.740",165.051534976524,182.930753456381,164.647943311854,130.678194979883,182.920525141699
"result.741",156.049931475419,151.910586807083,156.126123314623,167.590163392778,199.84374424372
"result.742",142.832365491616,160.549751403727,188.946949602344,157.811079759507,151.446285789686
"result.743",165.463853365055,177.690250649536,160.89886210888,143.210742701694,159.320519610255
"result.744",157.408112057821,193.426853067484,182.98836138246,190.465309797926,190.557863457018
"result.745",141.252759740593,188.895361447158,166.329484308976,155.837491612198,182.675930065566
"result.746",147.922594488494,164.699578987727,198.091174725583,125.613881104945,136.017349677606
"result.747",148.05220187737,144.897181876815,188.687310763829,174.510236030656,171.39424352235
"result.748",163.006334341532,126.681309639961,162.424877186432,186.278191826911,192.901340602935
"result.749",153.244344782162,132.168662710727,169.451484560652,146.482860037097,161.887016800781
"result.750",177.166531116343,171.291441246779,151.920159132903,146.187197177467,188.756976503612
"result.751",152.887228042893,167.663098600519,130.831048948653,166.529032047174,183.545666095843
"result.752",162.836927264949,164.361239185665,161.52920447789,184.528601429048,176.992462814464
"result.753",149.984528490859,140.700109067196,161.905734590618,132.733786573523,171.411480911694
"result.754",183.730269779672,142.852267754545,152.005502610639,149.885725508204,167.693980744668
"result.755",152.552639902976,132.202617426732,191.946852721231,164.910597208489,242.151261951463
"result.756",166.637191131796,143.688928061481,176.265929174057,161.742172915377,205.912202713294
"result.757",165.997350636177,153.969295955149,174.417929034103,168.175557600436,209.741117257556
"result.758",152.265582894797,178.743236625953,153.473683242233,177.383606896975,174.448792136535
"result.759",202.62487050799,185.970731116372,210.906104878004,143.603478859948,157.936918454073
"result.760",145.102778584991,210.750458482183,146.729508942754,140.153135444445,169.422220673254
"result.761",203.624910586041,149.96291585588,166.006630374998,161.066861412386,185.337386393319
"result.762",156.56068503475,142.45775008402,143.606045493475,142.076321829615,210.820201409895
"result.763",182.970081339016,151.267229298238,166.537626616175,175.932346955029,170.748215940363
"result.764",173.753383138723,144.063661312271,149.890121697481,170.909346222666,188.769316367062
"result.765",178.55471435275,136.150913601342,192.907337545225,147.120219932122,158.41742130501
"result.766",182.576298831872,134.612425048504,151.491256684548,158.275413309101,176.590735321598
"result.767",162.60691459955,188.704105680323,155.499638327619,172.188583025268,157.879305856642
"result.768",187.254543199311,172.778545882667,191.232913766387,160.4360690427,201.764326796165
"result.769",148.306532587784,171.857847250492,181.196279245048,128.414478753249,160.815020623163
"result.770",175.180025521819,160.00013817044,154.988777091361,195.983918182965,217.230275735799
"result.771",180.390995463524,129.844558372833,137.716096195951,147.209984734144,174.511989561036
"result.772",212.757458811041,147.637443556257,152.824722636356,121.805744781143,181.638151134793
"result.773",181.597615254432,180.414041665832,164.246543460224,166.236167447205,162.491538407338
"result.774",182.239313124612,159.262705353595,160.11746505861,159.719063442374,148.025780267102
"result.775",197.957293368333,164.450104274902,211.329706240893,170.143490314746,174.662800879006
"result.776",122.859583456014,117.941792161033,165.057108541055,161.547272192701,144.544917957381
"result.777",154.932505459295,146.242145569707,173.013354810864,159.226059922755,157.148140476523
"result.778",177.216455841514,159.039106951411,190.052546907449,146.677878848571,167.284945702077
"result.779",144.634301258542,162.5559772108,186.407721217068,139.184023567148,169.779207248209
"result.780",152.696485646158,136.085827339986,144.93961275068,136.533621352241,182.820070548066
"result.781",165.535455691522,153.674510361985,137.487535839531,177.747946826359,164.230344014066
"result.782",150.451593881352,158.15509771262,200.862476160193,159.897591114539,174.874053408804
"result.783",190.140683848002,142.391094500182,150.094383357561,155.632409112109,184.909789971245
"result.784",166.44084923506,162.765466968072,147.471143226247,124.769035596208,156.112100646476
"result.785",173.968447276117,196.022473645004,190.902715735019,148.264067086482,170.661438494195
"result.786",183.269392333962,165.534504228333,156.206718554816,185.723676945339,176.991401492756
"result.787",143.244708033754,167.782813251187,162.697543561599,148.363048319804,163.710755678852
"result.788",168.881564141189,166.707282178047,181.747564452077,182.459074051206,172.240809807924
"result.789",154.581680754096,162.841548026228,169.683638697435,152.104005324655,161.866389079658
"result.790",164.111366031216,138.459791147293,165.619922214564,164.115488459251,221.239928484797
"result.791",210.364449473584,119.872069190909,168.922656166317,169.119230945153,152.387186165081
"result.792",162.385333285164,158.014005285739,155.979394025413,201.669689431983,151.426763250524
"result.793",160.828570216889,163.424126153819,156.079414676532,178.407118243143,138.650397431491
"result.794",196.866530956917,155.546994317551,136.860953041573,128.144076593446,177.7955208419
"result.795",115.549635862508,156.085024292757,140.107550520158,161.27874203222,159.614139303535
"result.796",197.21963405347,153.466470713513,183.864051736647,121.974215826259,199.244512997842
"result.797",166.967221557573,138.593070516809,159.890816568207,187.500344461405,155.185269264004
"result.798",138.315052683375,203.446972387669,166.481860198751,147.577924536388,178.755926372977
"result.799",145.314351760756,198.3323156596,200.803797408323,194.821050958776,158.303360680145
"result.800",197.196325404264,126.184927136193,177.256007398041,171.922382087325,207.010076434903
"result.801",158.188885360182,165.669051891921,182.229248140021,182.343665512879,166.002414937937
"result.802",131.861752312276,138.593340144663,201.039806591732,168.209314780451,146.984807540281
"result.803",125.057249330035,176.788270768955,177.797503844517,168.036163189447,188.282224176217
"result.804",152.425739859951,147.519021378276,165.364806002516,175.619548582323,167.187310490222
"result.805",159.934985719358,167.754159944334,178.771838038412,158.975517950988,132.947335659933
"result.806",190.86940699138,198.101702346274,191.095836830178,158.003025921409,160.462920468929
"result.807",173.30138591256,170.831694844836,183.505092342258,162.079419299772,189.929410491983
"result.808",167.712055509455,170.603584536837,138.890497119327,148.326563441885,163.016063078157
"result.809",138.217978498674,145.561077287447,174.514729147749,159.896611017943,173.165480154994
"result.810",144.753144524997,127.620666838869,143.489261384262,148.744750631602,136.669783724378
"result.811",147.219320148324,174.162455958682,191.197186949582,157.03073482415,167.765465017805
"result.812",177.645486774148,180.214813679539,198.82456473501,163.30399140283,196.426466395961
"result.813",145.752318301687,165.449186523486,181.311846801711,143.800172254506,189.817197412149
"result.814",148.557044612461,143.645045575378,151.747787010163,208.873864267324,190.254443876001
"result.815",189.406858041164,190.62102288614,136.624500473784,154.771542067544,174.757952960783
"result.816",146.317216526515,148.724076339814,184.93722820077,160.593795538134,146.492849693515
"result.817",172.653486076172,185.203380550164,179.698831739625,170.137846015909,207.277419479985
"result.818",149.063215894376,128.865085833453,178.972450708379,152.55006869926,162.349406717232
"result.819",145.782235428317,158.144906596388,176.211974456461,167.480582424132,176.904629824586
"result.820",179.309681248005,164.371252479967,192.481470756896,168.52944473045,148.077663506286
"result.821",137.922087904758,159.278549254656,172.107601596473,148.085418774498,205.273139165087
"result.822",186.017169449529,128.298104282101,163.617279097299,181.120051077536,194.858390099132
"result.823",184.492159952674,168.602030369508,187.103588409033,145.656927355001,190.662175591109
"result.824",144.90693161593,150.701658439532,175.736527101321,188.024721088536,174.321116696061
"result.825",163.200667984292,163.524296890331,162.489331937066,156.015170849075,144.58909232492
"result.826",182.207111440925,149.663530445565,150.652644388979,148.01922674365,199.762159839095
"result.827",165.539196542904,169.315785619367,174.475273133735,138.331981249631,159.104764095377
"result.828",135.445022949253,126.589705892022,163.131745693162,152.782666673025,166.495774882843
"result.829",166.08678823947,167.930952710408,194.499690358078,181.095993795396,176.005045860422
"result.830",183.907810386903,189.575497699879,157.431511664703,199.712138058697,205.067407261581
"result.831",145.782226533061,124.730727884848,205.136736510141,134.784443736698,196.33266370648
"result.832",136.852696061991,203.12295050329,196.518109038923,159.89662874378,185.490762357519
"result.833",185.970219547084,160.65718678238,165.445018555891,151.951167896093,222.445460709389
"result.834",183.042786960572,138.225511376573,163.886055132208,155.471445997191,179.034573026489
"result.835",150.10227785538,191.933462401505,172.943550912869,141.627706912624,183.2004353826
"result.836",121.336100469844,165.637588301704,240.539148452555,163.413712164555,232.4649004486
"result.837",139.807443898318,167.111302605614,182.594753513474,146.519544406791,172.669122603573
"result.838",203.868378954562,159.048844040967,169.311259207425,172.601872734409,161.990861641419
"result.839",186.747439161849,169.622609097051,200.071127357993,155.776195289885,178.650514661446
"result.840",148.359991031865,148.026209424916,176.237192219753,154.940718322963,193.765001729353
"result.841",161.664336293628,151.823835059758,153.999612213305,190.562690043253,185.269444862155
"result.842",156.551425956197,166.308964694254,170.949273550115,152.043533925254,194.369658059197
"result.843",166.623739039464,153.095587560719,162.934920268704,180.382435193797,164.460392663839
"result.844",216.169421368345,158.848574327625,123.147312052367,163.486038672578,169.4685660587
"result.845",193.464756811824,124.130407930749,145.482825313659,141.55454094212,149.476128186459
"result.846",176.545980823661,183.046984954589,161.716832958797,138.347208429841,186.137300907559
"result.847",150.01768633589,189.860254041112,161.259160347303,191.26657979099,195.396714086457
"result.848",170.307765757852,170.566798017324,149.865295316907,183.75727163417,180.738296229636
"result.849",149.866765509344,161.631662139759,158.439460400674,156.891800069822,172.440631897417
"result.850",172.975102158295,111.070479981994,190.641931009817,150.040196699083,165.312030493648
"result.851",170.356742596201,129.511751218408,152.413587816532,188.690202580656,166.787194856547
"result.852",168.358181055462,175.254451178039,122.364815444796,169.702168189728,187.733978992145
"result.853",183.619814948903,202.423448937519,147.761554457691,156.512759453598,179.715259713089
"result.854",145.571547533126,157.824151757046,133.990137176727,165.870195619658,160.778406294887
"result.855",176.052417943303,162.020342915746,140.266577168383,177.034579128476,197.183241209721
"result.856",151.887181685367,176.084703096312,140.943857745821,151.965184486474,203.774736576866
"result.857",169.887698577145,160.058524200268,166.486543085045,147.421226227388,178.518964285617
"result.858",162.146972752743,174.445333439929,189.516582129721,137.16436157622,193.832275877077
"result.859",156.377973171759,138.779107952754,159.643623138585,157.569556892045,173.278886882013
"result.860",174.815087362421,124.415906161156,182.343724207389,165.873736840337,172.893822144242
"result.861",191.773683041504,178.801981750255,165.158568981815,153.388803139503,141.371555505413
